 Water and Sugar fluxes in Fruit
     Time           Ux        Up           Tf           Us           Ur
  303.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  304.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  305.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  306.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  307.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  308.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  309.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  310.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  311.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  312.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  313.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  314.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  315.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  316.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  317.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  318.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  319.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  320.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  321.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  322.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  323.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  324.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  325.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  326.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  327.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  328.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  329.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  330.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  331.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  332.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  333.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  334.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  335.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  336.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  337.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  338.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  339.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  340.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  341.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  342.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  343.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  344.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  345.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  346.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  347.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  348.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  349.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  350.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  351.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  352.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  353.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  354.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  355.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  356.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  357.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  358.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  359.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  360.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  361.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  362.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  363.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  364.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  365.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  366.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  367.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  368.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  369.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  370.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  371.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  372.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  373.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  374.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  375.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  376.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  377.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  378.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  379.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  380.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  381.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  382.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  383.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  384.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  385.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  386.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  387.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  388.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  389.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  390.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  391.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  392.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  393.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  394.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  395.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  396.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  397.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  398.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  399.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  400.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  401.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  402.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  403.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  404.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  405.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  406.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  407.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  408.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  409.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  410.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  411.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  412.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  413.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  414.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  415.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  416.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  417.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  418.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  419.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  420.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  421.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  422.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  423.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  424.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  425.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  426.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  427.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  428.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  429.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  430.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  431.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  432.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  433.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  434.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  435.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  436.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  437.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  438.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  439.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  440.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  441.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  442.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  443.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  444.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  445.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  446.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  447.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  448.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  449.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  450.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  451.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  452.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  453.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  454.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  455.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  456.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  457.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  458.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  459.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  460.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  461.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  462.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  463.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  464.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  465.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  466.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  467.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  468.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  469.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  470.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  471.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  472.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  473.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  474.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  475.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  476.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  477.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  478.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  479.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  480.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  481.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  482.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  483.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  484.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  485.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  486.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  487.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  488.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  489.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  490.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  491.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  492.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  493.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  494.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  495.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  496.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  497.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  498.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  499.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  500.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  501.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  502.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  503.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  504.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  505.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  506.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  507.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  508.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  509.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  510.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  511.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  512.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  513.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  514.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  515.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  516.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  517.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  518.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  519.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  520.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  521.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  522.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  523.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  524.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  525.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  526.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  527.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  528.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  529.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  530.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  531.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  532.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  533.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  534.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  535.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  536.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  537.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  538.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  539.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  540.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  541.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  542.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  543.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  544.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  545.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  546.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  547.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  548.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  549.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  550.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  551.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  552.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  553.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  554.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  555.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  556.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  557.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  558.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  559.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  560.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  561.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  562.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  563.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  564.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  565.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  566.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  567.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  568.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  569.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  570.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  571.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  572.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  573.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  574.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  575.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  576.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  577.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  578.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  579.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  580.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  581.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  582.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  583.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  584.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  585.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  586.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  587.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  588.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  589.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  590.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  591.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  592.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  593.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  594.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  595.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  596.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  597.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  598.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  599.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  600.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  601.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  602.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  603.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  604.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  605.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
